GPIO;Device name; Signal name;Time (μs);Level;Duration (μs)
  17;   remote_b;   bright_50;   118143;    1;          409
  17;   remote_b;   bright_50;   119380;    0;         1237
  17;   remote_b;   bright_50;   120588;    1;         1208
  17;   remote_b;   bright_50;   121035;    0;          447
  17;   remote_b;   bright_50;   121446;    1;          411
  17;   remote_b;   bright_50;   122682;    0;         1236
  17;   remote_b;   bright_50;   123891;    1;         1209
  17;   remote_b;   bright_50;   124341;    0;          450
  17;   remote_b;   bright_50;   124750;    1;          409
  17;   remote_b;   bright_50;   125985;    0;         1235
  17;   remote_b;   bright_50;   127195;    1;         1210
  17;   remote_b;   bright_50;   127646;    0;          451
  17;   remote_b;   bright_50;   128053;    1;          407
  17;   remote_b;   bright_50;   129294;    0;         1241
  17;   remote_b;   bright_50;   129700;    1;          406
  17;   remote_b;   bright_50;   130940;    0;         1240
  17;   remote_b;   bright_50;   131350;    1;          410
  17;   remote_b;   bright_50;   132586;    0;         1236
  17;   remote_b;   bright_50;   132996;    1;          410
  17;   remote_b;   bright_50;   134235;    0;         1239
  17;   remote_b;   bright_50;   134640;    1;          405
  17;   remote_b;   bright_50;   135878;    0;         1238
  17;   remote_b;   bright_50;   136286;    1;          408
  17;   remote_b;   bright_50;   137522;    0;         1236
  17;   remote_b;   bright_50;   138732;    1;         1210
  17;   remote_b;   bright_50;   139183;    0;          451
  17;   remote_b;   bright_50;   139589;    1;          406
  17;   remote_b;   bright_50;   140830;    0;         1241
  17;   remote_b;   bright_50;   141236;    1;          406
  17;   remote_b;   bright_50;   142476;    0;         1240
  17;   remote_b;   bright_50;   142882;    1;          406
